437.348890007812,227.500168732671,0
435.823388958061,225.836172948624,0
436.292443793931,226.276214083307,0
434.532415326244,224.392197731919,0
435.705052415919,225.492300568624,0
436.643162087659,226.372382837989,0
437.346744341465,227.032444540012,0
437.815799177335,227.472485674694,0
433.006914276492,222.728201947872,0
436.993880381388,226.468551592671,0
437.462935217258,226.908592727353,0
432.184995480546,221.724267865848,0
432.419522898481,221.944288433189,0
435.702906749571,225.024576375965,0
438.282708346857,227.444802616717,0
437.92984438678,226.880909669376,0
433.120959485938,222.136625942553,0
434.293596575613,223.236728779259,0
431.595458436186,220.472630158506,0
434.409787451407,223.1128769666,0
434.878842287277,223.552918101282,0
438.162226138367,226.633206044058,0
438.865808392173,227.293267746081,0
432.415231565785,221.00884004787,0
433.353341237525,221.888922317235,0
437.574834760356,225.849292529375,0
438.043889596226,226.289333664057,0
438.981999267966,227.169415933422,0
439.332717561695,227.265584688104,0
431.944031063567,220.101074720529,0
432.647613317372,220.761136422552,0
432.882140735307,220.981156989893,0
434.289305242917,222.30128039394,0
434.758360078788,222.741321528622,0
436.869106840203,224.721506634693,0
437.338161676073,225.161547769375,0
437.572689094008,225.381568336716,0
438.041743929878,225.821609471398,0
432.998331611101,220.857305177234,0
434.170968700776,221.95740801394,0
439.565099313282,227.017881062786,0
431.707357979284,219.413329960528,0
432.176412815154,219.853371095211,0
433.583577322764,221.173494499257,0
434.052632158634,221.61353563394,0
434.521686994505,222.053576768622,0
434.990741830375,222.493617903304,0
436.866961173855,224.253782442033,0
438.03959826353,225.353885278739,0
438.274125681465,225.57390584608,0
439.915817607011,227.114049817468,0
431.589021437143,219.069457580528,0
432.058076273013,219.50949871521,0
432.527131108883,219.949539849893,0
435.341460124103,222.589786657986,0
435.575987542038,222.809807225327,0
436.514097213779,223.689889494692,0
439.797481064869,226.770177437468,0
440.032008482804,226.990198004809,0
434.050486492287,221.14581144128,0
438.741034850988,225.546222788103,0
431.82140318873,218.82175395521,0
432.75951286047,219.701836224574,0
434.16667736808,221.021959628621,0
434.63573220395,221.462000763304,0
435.10478703982,221.902041897986,0
436.042896711561,222.78212416735,0
439.326280562651,225.862412110126,0
432.172121482458,218.917922709892,0
433.813813408004,220.45806668128,0
434.282868243874,220.898107815962,0
435.455505333549,221.998210652668,0
435.690032751484,222.218231220009,0
437.8007795129,224.198416326079,0
440.14605369225,226.39862199949,0
432.053784940317,218.574050329892,0
432.288312358252,218.794070897233,0
432.522839776187,219.014091464574,0
432.991894612057,219.454132599256,0
433.930004283797,220.334214868621,0
436.040751045213,222.314399974691,0
438.620552642498,224.734626215443,0
439.793189732173,225.834729052149,0
433.811667741656,219.990342488621,0
435.687887085136,221.75050702735,0
436.391469338941,222.410568729373,0
437.329579010682,223.290650998738,0
438.267688682422,224.170733268102,0
440.143908025902,225.930897806831,0
